id,status,userId,username,problemId,timeUsed,memoryUsed,submitTime,ip,compilerId,source,codeLength,contestId,errorMessage
2874874,0,17698,wangxiao,72,0,232,1624958808,192.168.0.96,2,"#include <stdio.h>

int main()
{
	int a[10000];
	int i, j, t;
	float averg;
	float s = 0;
	int n;
	scanf(""%d"", &n);
	for(i=0; i<n; i++)
	{
		scanf(""%d"", &a[i]);
	}
	for(i=0; i<(n-1); i++)
	{
		for(j=i+1; j<n; j++)
		{
			if(a[i] < a[j])
			{
				t = a[i];
				a[i] = a[j];
				a[j] = t;
			}
		}
	}
	for(i=0; i<n; i++)
	{
		s += a[i] * (i+1);
	}
	averg = s/n;
	printf(""%.2f\n"", averg);
	return 0;
}
",399,535,
2874875,0,16610,泥黎行舟,276,0,220,1624958815,192.168.0.96,2,"#include <stdio.h>
int main()
{
    int a,b;
    char d;
    while(scanf(""%d%c%d"",&a,&d,&b)!=EOF)
    {
        switch(d)
        {
        case '+':printf(""%d%c%d=%d\n"",a,d,b,a+b);break;
        case '-':printf(""%d%c%d=%d\n"",a,d,b,a-b);break;
        case '*':printf(""%d%c%d=%d\n"",a,d,b,a*b); break;
        case '/':printf(""%d%c%d=%d\n"",a,d,b,a/b);break;
        }
    }
    return 0;
}
",389,537,
2874876,0,17698,wangxiao,509,0,220,1624958843,192.168.0.96,2,"#include <stdio.h>

int main()
{
	int a[12]={31, 28, 31, 30, 31, 30, 31, 31, 30, 31, 30, 31};
	int year, month, day;
	int i, sum;
	while(scanf(""%d%d%d"", &year, &month, &day) != EOF)
	{
		for(i=0; i<month-1; i++)
		{
			day += a[i];
	    }
		day = day + (year-2007) * 365 - 243;
		if((year == 2008 && month > 2) || year > 2008)
		{
			day++;
		}
		if(day%7 == 3)
		{
			printf(""ALL\n"");
		 	continue;
		}
		sum = (day - day/7);
		if(day%7 >= 3)
		{
		 	sum--;
		}
		switch(sum % 4)
		{
		 	case 1:printf(""B\n""); break;
		 	case 2:printf(""X\n""); break;
		 	case 3:printf(""H\n""); break;
		 	case 0:printf(""P\n""); break;
		}
	}
	return 0;
 }
",638,535,
2874877,0,17717,5120207037,69,0,216,1624958849,192.168.0.96,2,"#include <stdio.h>
int main()
{
	int n, m[60], h[60];
	char a;
	int i;
	scanf(""%d"", &n);
	for(i=0; i<n; i++)
	{
		scanf(""%d%c%d"", &h[i], &a, &m[i]);
		if((m[i]+15) >= 60)
		{
			m[i] = m[i] + 15 - 60;
			h[i]++;
		}
		else
		{
			m[i] = m[i] + 15;
		}
		if((h[i]+13) >= 24)
		{
			h[i] = h[i] + 13 - 24;
		}
		else
		{
			h[i] = h[i] + 13;
		}
	}
	for(i=0; i<n; i++)
	{
		printf(""%d:%d\n"", h[i] , m[i]);

	}
	return 0;
 }",421,541,
2874878,0,17164,dutian,1167,0,224,1624958938,192.168.0.96,2,"#include <stdio.h>
#include <string.h>

int main()
{
	char s[205];
	while(~scanf(""%s"", s))
	{
		int n;
		n = strlen(s);
		char a[205] = {'s'}, b[205] = {'1'}, c[205] = {'-'};
		int d = 0, e = 0, f = 0;
		for(int i=0; i<n; i++)
		{
			if(s[i] >= 'A' && s[i] <= 'Z' || s[i] >= 'a' && s[i] <= 'z')
			{
				a[d] = s[i];
				d++;
			}
			else if(s[i] >= '0' && s[i] <= '9')
			{
				b[e] = s[i];
				e++;
			}
			else
			{
				c[f] = s[i];
				f++;
			}
		}
		printf(""%s\n%s\n%s\n"", a, b,c );
	}
	return 0;
}",504,533,
2874879,0,17717,5120207037,942,0,460,1624958964,192.168.0.96,2,"#include <iostream>
#include <vector> /
#include <algorithm>

using namespace std;

int main()
{
	char arr1[1000];
	int n; 
	vector<char> v1; 
	cin >> n; 
	for(int i=0; i<n; i++)
	{
		cin >> arr1[i]; 
		v1.push_back(arr1[i]); 
	}
	vector<char>::iterator iter; 
	reverse(v1.begin(), v1.end()); 
	for(iter = v1.begin(); iter != v1.end(); iter++) 
	{
		cout << *iter << "" "";
	}
	return 0;
}",387,543,
2874880,4,17717,5120207037,942,0,0,1624959050,192.168.0.96,2,"#include <stdio.h>
int main()
{
	int n, m[60], h[60];
	char a;
	int i;
	scanf(""%d"", &n);
	for(i=0; i<n; i++)
	{
		scanf(""%d%c%d"", &h[i], &a, &m[i]);
		if((m[i]+15) >= 60)
		{
			m[i] = m[i] + 15 - 60;
			h[i]++;
		}
		else
		{
			m[i] = m[i] + 15;
		}
		if((h[i]+13) >= 24)
		{
			h[i] = h[i] + 13 - 24;
		}
		else
		{
			h[i] = h[i] + 13;
		}
	}
	for(i=0; i<n; i++)
	{
		printf(""%d:%d\n"", h[i] , m[i]);

	}
	return 0;
 }",421,543,
2874881,0,17718,LGC2333,594,80,4432,1624959118,192.168.0.96,2,"#include<iostream>
#include<string.h>
#include<algorithm>
#include<cmath>
#include<map>
#include<string>
#include<stdio.h>
#include<vector>
#include<string>
#include<time.h>
#include<stack>
using namespace std;
#define LL long long int
#define mod 1000000007
#define MAX(x, y) (x) > (y) ? (x) : (y)
using namespace std;
#define PI 3.14159265354
 
struct node {
	int sumv;
	int count;
	vector<LL>pre;
	node() {
		sumv = 0;
		count = 0;
		pre.clear();
	}
};
int main()
{
	ios::sync_with_stdio(false);
	int n, m;
	while (cin >> n >> m) {
		node dp[6005];
		int num[605];
		for (int i = 0; i < n; i++)cin >> num[i];
		//注意倒序,
		for (int i = n - 1; i >= 0; i--) {
			int s;
			s = num[i];
			for (int j = m; j >= 0; j--) {
				if (j - s >= 0) {
					if (dp[j].count < dp[j - s].count + 1||(dp[j].count == (dp[j - s].count + 1)
						&& dp[j].sumv <= (dp[j - s].sumv + s)) ) {//注意等于：：等于的时候直接覆盖掉，这样求出来的是最大的字典序
						dp[j].count = dp[j - s].count + 1;		  //，但是我们是用的倒叙，所以反过来就是最小字典序
						dp[j].pre = dp[j - s].pre;
						dp[j].pre.push_back(s);
						dp[j].sumv = dp[j - s].sumv + s;
					}
				}
			}
		}
		cout << dp[m].count << ' ' << dp[m].sumv << endl;
		int len = dp[m].pre.size();
		//倒叙输出
		for (int i = len-1; i >=0 ; i--) {
			if (i != len-1)cout << ' ';
			cout << dp[m].pre[i];
		}
		cout << endl;
	}
 
	return 0;
}",1318,545,
2874882,0,17717,5120207037,942,0,212,1624959146,192.168.0.96,2,"#include<stdio.h>
#include<stdlib.h>
typedef struct {
	char data[100];
	int length;
}SqList;

void InitList(SqList *&L)
{
	L=(SqList *)malloc(sizeof(SqList));
	L->length=0;
}

void CreateList(SqList *&L)
{
	int n,i;
	char a[100];
	scanf(""%d"",&n);
	getchar();
	for(i=0;i<n;i++)
	{
		scanf(""%c"",&a[i]);
		L->data[i]=a[i];
	}
	L->length=n;
}

void reverseList(SqList *&L)
{
	int i;
	char swap;
	for(i=0 ; i<L->length/2 ; i++)
	{
		swap = L->data[i];
		L->data[i] = L->data[L->length-i-1];
		L->data[L->length-i-1] = swap;
	}
}

void ShowList(SqList *L)
{
	for(int i=0;i<L->length;i++)
		printf(""%c "",L->data[i]);
}
int main()
{
	SqList *L;
	InitList(L);
	CreateList(L);
	reverseList(L);
	ShowList(L);
	return 0;
}",710,543,
2874883,0,17718,LGC2333,696,8,540,1624959162,192.168.0.96,2,"#include<stdio.h>
#include<iostream>
#include<stdlib.h>
#include<string.h>
#include<algorithm>
#include<string>
#include<time.h>
#include<queue>
using namespace std;
const int INF = 0x3f3f3f3f;
 
int main()
{
	int n;
	while (cin >> n) {
		int x[10005];
		int y[10005];
		for (int i = 0;i < n;i++) {
			scanf(""%d%d"", x + i, y + i);
		}
		sort(x, x + n);
		sort(y, y + n);
		for (int i = 0;i < n;i++) {
			x[i] -= i;
		}
		sort(x, x + n);
		int midx = x[(n-1) / 2];
		int midy = y[(n-1) / 2];
		int ans = 0;
		for (int i = 0;i < n;i++) {
			ans += abs(x[i] - midx);
			ans += abs(y[i] - midy);
		}
		cout << ans << endl;
	}
	
	return 0;
}",636,545,
2874884,0,17718,LGC2333,697,52,4320,1624959201,192.168.0.96,2,"#include<iostream>
#include<string.h>
#include<cstdio>
using namespace std; 
int minDistance(char word1[], char word2[]) {
    int n = strlen(word1);
    int m = strlen(word2);
    //int m = word2.length();

    // 有一个字符串为空串
    if (n * m == 0) return n + m;

    // DP 数组
    int D[n + 1][m + 1];

    // 边界状态初始化
    for (int i = 0; i < n + 1; i++) {
        D[i][0] = i;
    }
    for (int j = 0; j < m + 1; j++) {
        D[0][j] = j;
    }

    // 计算所有 DP 值
    for (int i = 1; i < n + 1; i++) {
        for (int j = 1; j < m + 1; j++) {
            int left = D[i - 1][j] + 1;
            int down = D[i][j - 1] + 1;
            int left_down = D[i - 1][j - 1];
            if (word1[i - 1] != word2[j - 1]) left_down += 1;
            D[i][j] = min(left, min(down, left_down));

        }
    }
    return D[n][m];
}
int main()
{
	int ans=0;
	char str1[2000],str2[2000];
	scanf(""%s %s"",&str1,&str2);
//	cout<<str1<<"" ""<<str2;
	ans=minDistance(str1,str2);
	cout<<ans<<endl;
	return 0;
}

",993,545,
2874885,0,16035,5120191688,697,52,2328,1624959211,192.168.0.96,2,"#include<iostream>
#include<cstring>
using namespace std;
int a[2001][2001];  //必须放外面，因为数组太大
int main(){
    char b[2001],c[2001];
    int i,j;
    cin>>b>>c;
    int len1=strlen(b);
    int len2=strlen(c);
    for(i=0;i<=len2;i++){
        a[0][i]=i;
    }
    for(i=0;i<=len1;i++){
        a[i][0]=i;
    }
    for(i=1;i<=len1;i++){    //行是字符串a
        for(j=1;j<=len2;j++){    //列是字符串b
            if(b[i-1]==c[j-1]){
                a[i][j]= a[i-1][j-1];
            }
            else{
                a[i][j]=min(a[i-1][j-1],min(a[i-1][j],a[i][j-1]))+1;
            }
        }
    }
    cout<<a[len1][len2]<<endl;
    return 0;
}",636,545,
2874886,0,17717,5120207037,943,0,212,1624959215,192.168.0.96,2,"#include<stdio.h>
#include<stdlib.h>
typedef struct Sqlist
{
	int data[100];
	int length;	
 }Sqlist;
 void Initlist(Sqlist *&L)
 {
 	L=(Sqlist *)malloc(sizeof(Sqlist));
 	L->length=0;
  } //初始化顺序表
void Createlist(Sqlist *&L)
{
	int n,i,a[100];
	scanf(""%d"",&n);
	for(i=0;i<n;i++)
	{
		scanf(""%d"",&L->data[i]);
	}
	L->length=n;
}
void Insertlist(Sqlist *&L)
{
	int i,j,item,data,flag=-1;
	scanf(""%d"",&item);
	scanf(""%d"",&data);
	for(i=0;i<L->length;i++)
	{
		if(L->data[i]==item)
		{
			flag=i;
			break;
		}
			 
	}
	if(flag==-1)
	{
		L->data[L->length]=data;
		L->length++;
	}
	else
	{
		for(j=L->length;j>i;j--)
		{
			L->data[j]=L->data[j-1];
		 }
		L->length++;
		L->data[i]=data;
	}
}
void outputlist(Sqlist *&L)
{
	int i;
	for(i=0;i<L->length;i++)
	{
		printf(""%d "",L->data[i]);
	}
}
int main()
{
	Sqlist *L;
	Initlist(L);
	Createlist(L);
	Insertlist(L);
	outputlist(L);
	return 0;
}",888,543,
2874887,0,17718,LGC2333,698,12,4124,1624959228,192.168.0.96,2,"//需要注意的是，这里每个任务只需要处理一次
#include<bits/stdc++.h>
using namespace std;
const int INF=0x3f3f3f;//设置一个最大值
const int maxn=500;//作业个数
const int maxm=5e4+5;//完成时间总和
int a[maxn],b[maxn];
int dp[maxn][maxm];
int main()
{
    int n;
    while(~scanf(""%d"",&n))
    {
        int sum=0;
        for(int i=1;i<=n;i++)
        {
            scanf(""%d"",&a[i]);
            sum+=a[i];
        }
        for(int i=1;i<=n;i++) scanf(""%d"",&b[i]);
        memset(dp,0,sizeof(dp));//初始化
        for(int i=1;i<=n;i++)
        {
            for(int j=0;j<=sum;j++)//枚举A机器花费时间
            {
                if(j<a[i]) dp[i][j]=dp[i-1][j]+b[i];//第i个任务给B完成
                else dp[i][j]=min(dp[i-1][j-a[i]],dp[i-1][j]+b[i]);//考虑分配给A还是B
            }
        }
        int ans=INF;
        for(int i=0;i<=sum;i++)
        {
            int temp=max(dp[n][i],i);//求完成n个任务的最后时间，因为只有最后一台机器完成了，整个作业才算完成
            if(temp<ans) ans=temp;//最后取个最小值即可
        }
        printf(""%d\n"",ans);
    }
    return 0;
}",976,545,
2874888,1,13521,5120190179,1139,0,0,1624959242,192.168.0.96,2,"#include <iostream>
using namespace std;

void MaxValue(int maxValue[],int coinValue[],int i){
    // 不相邻
    maxValue[i] = max(coinValue[i]+maxValue[i-2],maxValue[i-1]);
}

int main() {
    int coinNum = 6;
    int coinValue[10000] = {0,5,1,2,10,6,2};
    int maxValue[10000] = {0};
    cin>>coinNum;
    for (int i = 1; i <= coinNum; ++i) {
        cin>>coinValue[i];
    }
    // 币值最大问题 -- 对比放入和未放入
    maxValue[0] = 0;
    maxValue[1] = coinValue[1];
    for (int i = 2; i <= coinNum; ++i) {
        MaxValue(maxValue,coinValue,i);
    }
    cout<<maxValue[coinNum];
    return 0;
}
",587,-1,
2874889,0,13521,5120190179,1139,0,544,1624959266,192.168.0.96,2,"#include <iostream>
using namespace std;

void MaxValue(int maxValue[],int coinValue[],int i){
    // 不相邻
    maxValue[i] = max(coinValue[i]+maxValue[i-2],maxValue[i-1]);
}

int main() {
    int coinNum = 6;
    int coinValue[10000] = {0,5,1,2,10,6,2};
    int maxValue[10000] = {0};
    cin>>coinNum;
    for (int i = 1; i <= coinNum; ++i) {
        cin>>coinValue[i];
    }
    // 币值最大问题 -- 对比放入和未放入
    maxValue[0] = 0;
    maxValue[1] = coinValue[1];
    for (int i = 2; i <= coinNum; ++i) {
        MaxValue(maxValue,coinValue,i);
    }
    cout<<maxValue[coinNum]<<endl;
    return 0;
}
",593,-1,
2874890,0,17717,5120207037,952,0,476,1624959273,192.168.0.96,2,"#include <iostream>
#include <list>
#include <algorithm>

using namespace std;

int main()
{
    list<int> L;
    int n;
    cin >> n;
    int arr[1000];
    for(int i=0; i<n; i++)
    {
        cin >> arr[i];
        L.push_back(arr[i]);
    }
    int m;
    cin >> m;
    int date;
    cin >> date;
    if(m > L.size())
    {
        cout << ""error!"";
        return 0;
    }
    list<int>::iterator iter;
    iter = L.begin();
    for(int i=1; i<m; i++)
    {
        iter++;
    }
    L.insert(iter, date);
    iter = L.begin();
    for(iter = L.begin(); iter != L.end(); iter++)
    {
        cout << *iter << "" "";
    }
    return 0;
}",641,543,
2874891,0,17718,LGC2333,160,0,224,1624959312,192.168.0.96,2,"#include <stdio.h>

int main()
{
    float a, dc, p;
	scanf(""%f"", &a);
	if(a < 1000)
	{
		dc = 1, p = a*dc;
	}
	else
	{
		if(a < 2000)
		{
			dc = 0.95, p = a*dc;
		}
		else
		{
			if(a < 3000)
			{
				dc = 0.9, p = a*dc;
			}
			else
			{
				if(a < 5000)
				{
					dc = 0.85, p = a*dc;
				}
				else
				{
					dc = 0.8, p = a*dc;
				}
			}
		}
	}
	printf(""discount=%g,pay=%g\n"", dc, p);
    return 0;
}
",410,517,
2874892,0,17718,LGC2333,318,0,224,1624959357,192.168.0.96,2,"#include <stdio.h>
int main()
{
	int x,y;
	while(~scanf(""%d"",&x))
	{
		int m=x,a[1000]={0};
		y=0;
		while(1){
			if(m==0) break;
			a[y]=m%2;
			m=m/2;
			y++;
		}
		if(y!=0) y--;
		for(;y>=0;y--){
			printf(""%d"",a[y]);
		}
		printf(""\n"");
		printf(""%o\n"",x); 
	}
	return 0;
}
",278,517,
2874893,4,16610,泥黎行舟,82,0,0,1624959358,192.168.0.96,2,"#include <stdio.h>
#include <string.h>

struct WP
{
    char name[100];
    int a, b, c;
};

int main()
{
    struct WP country[1000];
    struct WP t;
    int n, i, j;
    scanf(""%d"", &n);
    for(i=0; i<n; i++)
    {
        scanf(""%s"", country[i].name);
    }
    for(i=0; i<n; i++)
    {
        scanf(""%d"", &country[i].a);
    }
    for(i=0; i<n; i++)
    {
        scanf(""%d"", &country[i].b);
        country[i].c = country[i].b-country[i].a;
    }
    for(i=0; i<n-1; i++)
    {
       for(j=i; j<n; j++)
        {
            if(country[i].c < country[j].c)
            {
                t = country[i];
                country[i] = country[j];
                country[j] = t;
            }
            if(country[i].c == 0)
            {
                t = country[i];
                country[i] = country[j];
                country[j] = t;
            }
            if(country[i].c == country[j].c && strcmp(country[i].name,country[j].name) > 0)
            {
                t = country[i];
                country[i] = country[j];
                country[j] = t;
            }
        }
    }
    for(i=0; i<n; i++)
    {
        printf(""%d %s\n"", country[i].c, country[i].name);
    }
}
",1202,538,
2874894,0,16035,5120191688,698,0,516,1624959364,192.168.0.96,2,"#include<stdio.h>
using namespace std;
#define MAX 201
int a[MAX];//a[i],A机器 处理i作业花费时间 
int b[MAX];//b[i],B机器 处理i作业花费时间 
int f[MAX][10000];// f[i][j],在处理i作业时A机器花费j时间的情况下B机器花费的最小时间 
int suma=0;//如果所有作业全部由A机器处理，最大时间限制 
int min(int x,int y)
{
    return x<y?x:y;
}
int max(int x,int y)
{
    return x>y?x:y;
}
int dealWith(int n)
{

    for(int i=1;i<=n;i++)
    {
        for(int j=0;j<=suma;j++)
        {
            if(a[i]<=j)
            {
                f[i][j]=min(f[i-1][j-a[i]],f[i-1][j]+b[i]);
            }
            else
            {
                f[i][j]=f[i-1][j]+b[i];
            }


        }

    }
    int m=99999;
    for(int j=1;j<=suma;j++)
    {
        int t;
        t=max(j,f[n][j]);
        m=min(m,t);    

    }

    return m;
}
int main()
{
    int n;
    scanf(""%d"",&n);
    for(int i=1;i<=n;i++)
    {
        scanf(""%d"",&a[i]);
        suma+=a[i]; 
    } 
    for(int i=1;i<=n;i++)
    {
        scanf(""%d"",&b[i]);
    }
    int m=dealWith(n); 
    printf(""%d\n"",m);
    return 0;
 }",1020,545,
2874895,0,17718,LGC2333,189,12,220,1624959385,192.168.0.96,2,"#include<stdio.h>
int main()
{
    int a,b;
    while(~scanf(""%d%d"",&a,&b))
    {
        int sum=0,sum1;
        if(b<a)//先判断a,b的大小
        {
            int t;
            t=a;
            a=b;
            b=t;
        }
        for(int i=a;i<=b;i++)
        {
            sum1=0;//注意临时变量的位置
            for(int j=1;j<=i;j++)
            {
                if(i%j==0)
                    sum1++;
            }
            if(sum1==2)//因为素数只能被1和它本身整除
            sum++;
        }
        printf(""%d\n"",sum);
    }

    return 0;
}

",532,531,
2874896,4,16610,泥黎行舟,82,0,0,1624959393,192.168.0.96,2,"#include <stdio.h>
#include <string.h>

struct WP
{
    char name[100];
    int a, b, c;
};

int main()
{
    struct WP country[1000];
    struct WP t;
    int n, i, j;
    scanf(""%d"", &n);
    for(i=0; i<n; i++)
    {
        scanf(""%s"", country[i].name);
    }
    for(i=0; i<n; i++)
    {
        scanf(""%d"", &country[i].a);
    }
    for(i=0; i<n; i++)
    {
        scanf(""%d"", &country[i].b);
        country[i].c = country[i].b-country[i].a;
    }
    for(i=0; i<n-1; i++)
    {
       for(j=i; j<n; j++)
        {
            if(country[i].c < country[j].c)
            {
                t = country[i];
                country[i] = country[j];
                country[j] = t;
            }
            if(country[i].c == 0)
            {
                t = country[i];
                country[i] = country[j];
                country[j] = t;
            }
            if(country[i].c == country[j].c && strcmp(country[i].name,country[j].name) > 0)
            {
                t = country[i];
                country[i] = country[j];
                country[j] = t;
            }
        }
    }
    for(i=0; i<n; i++)
    {
        printf(""%d %s\n"", country[i].c, country[i].name);
    }
}
",1202,538,
2874897,0,17718,LGC2333,320,0,220,1624959415,192.168.0.96,2,"#include<stdio.h>
int main()
{
	int i,m;
	scanf(""%d"",&m);
		for (i=0;i<m;i++)
	{
		int a;
		scanf(""%d"",&a);
		if (a%2!=0)//将不符合条件的输入（a为奇数）的单独列出
		{
			printf(""0 0\n"");
		}
		else if (a%4!=0)//判断鸡兔的关系
		{
			printf(""%d %d\n"",a/4+1,a/2);//在满足除以4仍有余数，则min=a\4+1
		}
		else
		{
			printf(""%d %d\n"",a/4,a/2);
		}
	}
	return 0; 
}

",326,531,
2874898,0,17717,5120207037,952,0,212,1624959434,192.168.0.96,2,"#include<stdio.h>
#include<stdlib.h>

typedef struct LNode
{
	int data;
	struct LNode *next;
}LinkNode;

void InitList(LinkNode *&L)
{
	L = (LinkNode *)malloc(sizeof(LinkNode));
	L->next = NULL;
}

void CreateList(LinkNode *&L)
{
	int n,i,a[100];
	LinkNode *s,*r;
	r = L;
	scanf(""%d"", &n);
	for (int i=0 ; i<n ; i++){	
		s = (LinkNode *)malloc(sizeof(LinkNode));
		scanf(""%d"", &a[i]);
		s->data = a[i];	
		r->next = s;
		r = s;
	}
	r->next = NULL;
}

bool ListInsert(LinkNode *&L,int i,int data)
{
	int j = 0;
	LinkNode *p = L,*s;
	if(i <= 0) return false;
	while(j<i-1 && p!=NULL){
		j++;
		p = p->next;
	}
	if(p == NULL) return false;	
	else{
		s = (LinkNode *)malloc(sizeof(LinkNode));
		s->data = data;		
		s->next = p->next;	
		p->next = s;
		return true;
	}
}

void DispList(LinkNode *&L)
{
	LinkNode *p = L->next;
	while(p != NULL)
    {
		printf(""%d "", p->data);
		p = p->next;
	}
}

int main()
{
	int i,data;
	LinkNode *L;
	InitList(L);
	CreateList(L);
	scanf(""%d"", &i);
	scanf(""%d"", &data);
	bool c;
	c = ListInsert(L,i,data);
	if(c == false) printf(""error!"");
	else DispList(L);
	return 0;
}",1102,543,
2874899,0,17718,LGC2333,148,0,220,1624959443,192.168.0.96,2,"#include<stdio.h>
int main()
{
	int a[10],i;
	int high,b=0;
	for(i=0;i<10;i++)
	{
		scanf(""%d"",&a[i]);//在for语句中可一次输入多个值，减少代码行数
	}
	scanf(""%d"",&high);
	high=high+30;
	for(i=0;i<10;i++)
	{
		if(a[i]<=high)
		{
			b++;
		}
	}
	printf(""%d\n"",b);
	return 0;
}
",255,532,
2874900,0,17718,LGC2333,619,0,216,1624959470,192.168.0.96,2,"#include<stdio.h>
int f(int n)
{
    if(n==1)
        return 1;
    else
        return (1+f(n-1)*2+1);//这里用的递归函数来实现，第一个1是最后一天剩一个桃子，后面是前面一天吃的一半桃子再加上一个；
}
int main()
{
    int n;
    while(~scanf(""%d"",&n))
    {
        int f(int n);
        printf(""%d\n"",f(n));
    }
    return 0;
}

",285,532,
2874901,9,17718,LGC2333,171,0,0,1624959503,192.168.0.96,2,"#include <stdio.h>
#include <stdlib.h>
#include <string.h>

/* run this program using the console pauser or add your own getch, system(""pause"") or input loop */
void ss(char str[100])//构造一个函数用来进行字符串的反转，并将数组str作为变量传入到这个构造函数中
{
	int a,i,j,len;//定义一些整数型的变量，用来进行后面的判断和循环
	char str1[100]={0};//定义一个字符型数组，并将它进行初始化
	len=strlen(str);//调用strlen函数求传入的字符串的长度
	j=len-1;
	for(i=0;i<len;i++)//用一个for循环，将str数组倒序存入str1数组中，从而实现字符串的倒序
	{
		str1[j]=str[i];//str数组中的第一个字符成为了str1数组中的最后一个字符
		j--;	
	}
	strcpy(str,str1);//利用strcpy()函数将str1复制到str中
}
int main(int argc, char *argv[]) {
	char str[100];//首先要先定义一个数组用来存放数据
	scanf(""%s"",str);//输入中式“%s”，所以可以不用循环输入，直接输入多个字符
	ss(str);//调用函数ss进行字符串的倒序
	printf(""%s\n"",str);//输出数组（字符串）str
	return 0;
}

",719,533,
2874902,0,17718,LGC2333,171,0,216,1624959529,192.168.0.96,2,"#include <stdio.h>
#include <string.h>

int main()
{
	char s[100];
	while(~scanf(""%s"", s))
	{
		int n;
		n=strlen(s);
		for(int i=n-1; i>=0; i--)
		{
			printf(""%c"", s[i]);
		}
		printf(""\n"");
	}
	return 0;
}
",209,533,
2874903,0,16035,5120191688,699,776,480,1624959532,192.168.0.96,2,"#include<iostream>
#include<cstring>
using namespace std;
int main(){
    int n,h=0;
    while(cin>>n){
        h++;
        if(n==0) return 0;
        else{
            int i,j,m,k,g;
        double a[31][31],rate;
        string str[31];
        string str1,str2;
        for(i=1;i<=n;i++){
            cin>>str[i];
        }
        for(i=1;i<=n;i++){
            for(j=1;j<=n;j++){
                if(i==j){
                a[i][j]=1;
            }else{
                a[i][j]=0;
            }
        }
        }
        cin>>m;
        for(i=1;i<=m;i++){
            cin>>str1>>rate>>str2;
            for(j=1;j<=n;j++){
                if(str[j]==str1)
                k=j;
            if(str[j]==str2)
            g=j;
                }
            a[k][g]=rate;
            for(j=1;j<=n;j++)
            {
                for(k=1;k<=n;k++){
                    for(g=1;g<=n;g++){
                        if(a[j][g]<a[j][k]*a[k][g])
                        a[j][g]=a[j][k]*a[k][g];
                    }
                }
            }
        }
        int flag=0;
        for(i=1;i<=n;i++){
            if(a[i][i]>1){
                cout<<""Case ""<<h<<' '<<""Yes""<<endl;
                flag++;
                break;
            }
        }
        if(flag==0)
        cout<<""Case ""<<h<<' '<<""No""<<endl;
        }
}
}",1328,545,
2874904,0,16610,泥黎行舟,82,0,224,1624959537,192.168.0.96,2,"#include<stdio.h>
int f(int n,int r)
{
    if(r==0)
        return 1;//注意调用本身到r==0时要返回1，否则会r一直减下去
    else
        return f(n,r-1)*(n-r+1)/r;//运用公式
}
int main()
{
    int n,r;
    while(~scanf(""%d%d"",&n,&r))
    {
        int f(int n,int r);
        if(n==0&&r==0)
            return 0;
        else if(n<r)
            printf(""error!\n"");
        else
        {
          printf(""%d\n"",f(n,r));

        }
    }
    return 0;
}
",429,538,
2874905,0,16610,泥黎行舟,281,0,220,1624959553,192.168.0.96,2,"#include<stdio.h>
int f(int n,int u,int d)
{
    int i,m=0;//i就相当于是时间
    for(i=1;;i++)
    {
        m+=u;
        if(m>=n)//判断m>=n必写在这 可能在这一分钟虫刚好爬出了瓶口
            return i;
        i++;//休息的这一分钟
        m-=d;
    }
}
int main()
{
    int n,u,d;
    int f(int n,int u,int d);
    while(~scanf(""%d%d%d"",&n,&u,&d))
    {
        if(n==0&&u==0&&d==0)
            return 0;
        else
            printf(""%d\n"",f(n,u,d));
    }
    return 0;
}
",443,538,
2874906,0,17718,LGC2333,563,0,216,1624959561,192.168.0.96,2,"#include <stdio.h>
#include <string.h>

int main()
{
	char s[100];
	while(~scanf(""%s"", s))
	{
		int n;
		n = strlen(s);
		for(int i=0; i<n; i++)
		{
			if(s[i] >= 'A' && s[i] <= 'Z')
				printf(""%c"", s[i]+32);
			else if(s[i] >= 'a' && s[i] <= 'z')
				printf(""%c"", s[i]-32);
		}
		printf(""\n"");
	}
	return 0;
}
",312,533,
2874907,4,16610,泥黎行舟,299,0,0,1624959565,192.168.0.96,2,"#include <stdio.h>

int main()
{
	int i, n;
	int sum = 1; 
    scanf(""%d"", &n);
    for(i=1; i<=n; i++)
    {
        sum *= i;
    }
    printf(""%d\n"", sum);
    return 0;
}
",175,538,
2874908,4,16610,泥黎行舟,299,0,0,1624959584,192.168.0.96,2,"#include <stdio.h>

int main()
{
	int i, n;
	int sum = 1; 
    scanf(""%d"", &n);
    for(i=1; i<=n; i++)
    {
        sum *= i;
    }
    printf(""%d\n"", sum);
    return 0;
}
",175,538,
2874909,4,16580,wzk88,509,0,0,1624959612,192.168.0.96,2,"#include <stdio.h>
int main()
{
    int a,b,c;
	while(scanf(""%d %d %d"",&a,&b,&c)!=EOF)
	{
		
		int i,j,m=0,day[12]={31,28,31,30,31,30,31,31,30,31,30,31};
		for(i=0;i<b-1;i++)
		{
			m=m+day[i];
		}
		m=(a-2007)*365-243+m+c;
		if(a==2008&&b>2||a>2008) 
		{
			m++;
		}
		if(m%7==3)
		{
			printf(""ALL\n"");
			continue;
		}
		j=m-m/7;
		switch(j%4)
		{
			case 1:
				printf(""B\n"");
				break;
			case 2:
				printf(""X\n"");
				break;
			case 3:
				printf(""H\n"");
				break;
			case 0:
				printf(""P\n"");
				break;			
		}
	}
	return 0;
}",537,535,
